case_id,client_ref,district,intake_date,closure_date,status,category,priority,caseworker_id,contact_count
CC-2023-23753,William Eastwood,Northgate,02/03/2023,03/01/2023,Closed,STANDARD,,W169,3
CC-2025-12807,Maria Hollis,Ash Hill,2025-02-03,2025-04-08,Closed,Complex,Low,W236,6
CC-2024-19058,David Kessler,Calder Central,09/20/2024,11/08/2024,Closed,Complex,Low,W173,1
CC-2023-13704,Jessica Zamora,Northgate,2023-09-17,2023-09-23,Closed,Expedited,,W187,3
CC-2025-19629,Sarah Eastwood,Weybridge,06/30/2025,09/12/2025,Closed,review,Medium,W202,2
CC-2024-24106,James Marsh,Weybridge,2024-06-07,2024-06-16,Closed,std,Low,W122,7
CC-2024-11851,Maria Okonkwo,Calder Central,10/06/2024,12/01/2024,Closed,std,Medium,W194,3
CC-2024-20474,Amanda Vance,Calder Central,04/19/2024,11/17/2023,Closed,Complex,Medium,W244,4
CC-2024-20675,Donna Kessler,Ash Hill,03/29/2024,05/04/2024,Closed,routine,Low,W213,7
CC-2025-17655,Steven Carver,Ash Hill,2025-12-28,,Open,Standard,Low,W137,7
CC-2025-10033,Richard Sedgwick,Ash Hill,2025-12-24,,Open,routine,Low,W254,5
CC-2023-18287,David Ashford,Calder Central,2023-07-10,2023-08-21,Closed,normal,,W117,2
CC-2023-13338,Richard Rasmussen,Northgate,2023-03-01,2023-04-09,Closed,standard,,W243,5
CC-2025-14459,Nancy Crowley,Northgate,2025-06-29,2025-07-31,Closed,Complex,Medium,W149,3
CC-2025-10055,Elizabeth Eastwood,Northgate,2025-08-10,2025-09-07,Closed,Standard,Medium,W234,4
CC-2025-11637,Ashley Marsh,Weybridge,05/07/2025,07/23/2025,Closed,Standard,Medium,W139,5
CC-2025-24086,Jeffrey Crowley,Ash Hill,2025-07-28,2025-08-09,Closed,Standard,Medium,W237,2
CC-2024-19894,Daniel Underhill,Calder Central,"July 9, 2024","September 21, 2024",Closed,Standard,Medium,W205,0
CC-2023-21124,Joseph Alvarez,Calder Central,2023-07-02,2023-08-17,Closed,Standard,,W123,6
CC-2024-23434,Thomas Sedgwick,Ash Hill,11/17/2024,12/05/2024,Closed,STANDARD,Medium,W124,6
CC-2024-11758,Kevin Yeardley,Calder Central,2024-10-02,2024-12-08,Closed,Complex,High,W131,7
CC-2023-20750,Kenneth Okonkwo,Ash Hill,07/21/2023,10/07/2023,Closed,Appeal,,W197,3
CC-2024-12946,Kevin Vance,Calder Central,2024-07-06,2024-08-13,Closed,Review,Low,W201,3
CC-2023-17237,Sandra Danvers,Northgate,2023-09-24,2023-10-20,Closed,Review,,W111,2
CC-2023-20239,Barbara Thorne,Northgate,05/20/2023,06/01/2023,Closed,Expedited,,W222,1
CC-2024-11609,Joshua Ashford,Northgate,01/26/2024,03/21/2024,Closed,Complex,,W257,1
CC-2025-14839,Daniel Fowler,Northgate,10/20/2025,11/12/2025,Closed,Standard,Medium,W198,1
CC-2025-13557,Anthony Danvers,Ash Hill,2025-07-18,2025-08-29,Closed,Standard,Medium,W232,3
CC-2024-22066,Kenneth Iverson,Weybridge,"February 17, 2024","April 24, 2024",Closed,Standard,,W233,3
CC-2025-12846,William Vance,Weybridge,2025-12-13,,Open,Complex,Medium,W151,3
CC-2025-11145,Michelle Thorne,Ash Hill,2025-08-24,2025-10-08,Closed,STANDARD,Medium,W191,4
CC-2025-16130,Donna Yeardley,Calder Central,2025-11-06,,Open,Complex,Medium,W120,6
CC-2024-20979,William Carver,Weybridge,2024-10-03,2024-07-01,Closed,Appeal,High,W241,1
CC-2024-14513,Linda Whitlock,Calder Central,12/24/2024,01/24/2025,Closed,Std.,High,W177,6
CC-2025-23850,Jeffrey Danvers,Weybridge,10/14/2025,11/21/2024,Closed,Review,Medium,W191,5
CC-2023-16751,Deborah Danvers,Northgate,11/22/2023,12/23/2023,Closed,Standard,,W138,1
CC-2023-18364,Amanda Carver,Weybridge,2023-08-14,2023-09-28,Closed,Standard,,W116,0
cc-2024-22499,Donna Underhill,Ash Hill,2024-11-29,2024-12-22,Closed,Std.,Medium,W218,5
CC-2024-20368,Amanda Carver,Northgate,"November 28, 2024","January 20, 2025",Closed,Review,Medium,W128,5
CC-2025-12102,Richard Kessler,Calder Central,"October 5, 2025",,Open,Complex,Low,W222,3
CC-2025-19976,Richard Zamora,Northgate,11/30/2025,,Open,Standard,High,W207,0
CC-2024-19928,Carol Ashford,Northgate,2024-04-30,2024-07-05,Closed,Review,Low,W232,4
CC-2025-17072,Amanda Yeardley,Ash Hill,2025-06-07,2025-07-01,Closed,Standard,Low,W216,4
CC-2025-10067,Michael Whitlock,Weybridge,2025-01-21,2025-02-13,Closed,fast track,High,W159,5
CC-2023-16291,George Okonkwo,Northgate,10/21/2023,11/27/2023,Closed,Complex,,W176,5
CC-2025-21210,Kenneth Bennett,Calder Central,04/09/2025,04/22/2025,Closed,Standard,Low,W175,2
CC-2023-12252,Donna Fowler,Calder Central,2023-05-31,2023-07-17,Closed,standard,,W194,5
CC-2024-12673,Robert Whitlock,Calder Central,"August 20, 2024","October 19, 2024",Closed,Standard,Low,W225,5
CC-2023-13487,Kenneth Kessler,Northgate,10/21/2023,11/16/2023,Closed,Standard,,W186,0
CC-2024-24126,Joshua Okonkwo,Calder Central,07/21/2024,10/12/2024,Closed,Complex,Medium,W138,1
CC-2024-14950,Jessica Bennett,Northgate,12/01/2024,01/31/2025,Closed,app,High,W241,4
CC-2023-12442,Margaret Alvarez,Ash Hill,11/19/2023,11/28/2023,Closed,Expedited,,W159,3
CC-2024-15405,Edward Marsh,Calder Central,"October 30, 2024","December 13, 2024",Closed,routine,Low,W136,3
CC-2025-22247,George Bennett,Weybridge,02/27/2025,05/05/2025,Closed,Standard,Low,W232,8
CC-2024-16298,Anthony Marsh,Northgate,2024-07-14,2024-09-20,Closed,complex,Low,W120,3
CC-2023-22530,Karen Grady,Weybridge,03/12/2023,07/01/2024,Closed,Standard,,W150,5
CC202510010,James Vance,Calder Central,"February 19, 2025","May 13, 2025",Closed,Complex,Low,W146,6
CC-2023-12641,Ashley Ashford,Weybridge,05/16/2023,07/07/2023,Closed,Standard,,W223,5
CC-2023-13816,Susan Crowley,Weybridge,12/16/2023,01/13/2024,Closed,Complex,,W247,5
CC-2023-14176,Melissa Bennett,Northgate,2023-10-11,2023-11-04,Closed,Review,,W141,3
CC-2024-22910,Brian Pemberton,Northgate,"October 24, 2024","November 12, 2024",Closed,Standard,Low,W127,3
CC-2025-12168,Donna Underhill,Calder Central,2025-10-23,2025-10-30,Closed,Expedited,Medium,W116,5
CC-2024-19499,Emily Nakamura,Calder Central,2024-07-24,2024-07-01,Closed,Standard,Medium,W245,4
CC-2023-21095,Sandra Nakamura,Northgate,06/05/2023,08/22/2023,Closed,complex,,W123,3
CC202316510,Sarah Carver,Northgate,2023-09-22,2023-09-29,Closed,Expedited,,W109,2
CC-2024-18573,Susan Whitlock,Calder Central,"February 13, 2024","June 8, 2024",Closed,Complex,,W189,5
CC-2023-23663,Paul Vance,Northgate,2023-06-04,2023-09-03,Closed,appeals,,W204,3
CC-2024-19548,James Jarrett,Weybridge,2024-02-29,2024-04-07,Closed,Expedited,,W210,4
CC-2024-19247,Ronald Hollis,Northgate,"November 25, 2024","December 6, 2024",Closed,std,Low,W187,5
CC-2023-10877,Deborah Delgado,Northgate,2023-05-16,2023-08-04,Closed,Complex,,W250,1
CC-2023-19061,Maria Vance,Northgate,"April 17, 2023","July 1, 2024",Closed,routine,,W223,5
CC-2023-19423,Betty Carver,Calder Central,"September 17, 2023","October 24, 2023",Closed,standard - no issues,,W168,5
CC-2023-22188,Paul Rasmussen,Ash Hill,2023-10-15,2023-12-01,Closed,Standard,,W117,3
CC-2023-15220,Susan Quill,Calder Central,2023-07-19,2023-09-14,Closed,Appeal,,W119,2
CC-2024-17160,Sarah Crowley,Calder Central,"March 10, 2024","May 14, 2024",Closed,app,High,W196,3
CC-2024-13544,Robert Alvarez,Weybridge,2024-04-27,2024-06-16,Closed,Standard,Medium,W167,3
CC-2025-12382,Jessica Eastwood,Calder Central,03/05/2025,04/22/2025,Closed,Complex,Low,W241,1
CC-2024-23191,Jennifer Carver,Ash Hill,2024-03-13,2024-04-15,Closed,Standard,High,W241,2
CC-2025-20828,Robert Kessler,Calder Central,06/27/2025,08/07/2025,Closed,Appeal,High,W182,2
CC-2023-12283,Andrew Crowley,Northgate,2023-10-01,2023-10-17,Closed,Standard,,W239,1
CC-2023-18282,Karen Thorne,Calder Central,2023-06-21,2023-07-27,Closed,normal,,W230,4
CC-2024-15648,Stephanie Alvarez,Northgate,03/15/2024,04/30/2024,Closed,Standard,Low,W168,5
CC-2023-23603,Richard Hollis,Calder Central,2023-04-03,2023-04-12,Closed,Expedited,,W108,3
CC-2024-17236,Karen Sedgwick,Weybridge,2024-11-15,2025-02-21,Closed,multi-agency,Low,W201,7
CC-2023-17838,Joshua Okonkwo,Calder Central,2023-01-09,2024-07-01,Closed,Standard,,W199,1
CC-2023-16122,Joshua Underhill,Calder Central,07/16/2023,08/14/2023,Closed,Review,,W163,2
CC-2024-20000,Mark Pemberton,Weybridge,2024-09-07,2025-02-13,Closed,COMPLEX,Low,W107,4
CC-2024-11139,Richard Nakamura,Ash Hill,2024-10-09,2024-11-18,Closed,Review,Medium,W170,4
CC-2025-17319,Carol Vance,Northgate,2025-04-18,2025-06-06,Closed,Standard,Low,W136,1
CC-2024-10325,Brian Hollis,Northgate,2024-03-30,2024-04-10,Closed,Standard,High,W202,3
CC 2025 10481,George Okonkwo,Weybridge,"May 2, 2025","June 5, 2025",Closed,Expedited,Medium,W184,0
CC-2023-12326,Karen Fowler,Northgate,2023-06-27,2023-08-01,Closed,Review,,W132,6
CC-2024-11439,Sarah Carver,Calder Central,11/06/2024,12/02/2024,Closed,Standard,Medium,W173,6
CC-2023-22781,Ashley Crowley,Ash Hill,2023-05-15,2023-06-16,Closed,Standard,,W122,3
CC-2024-13293,Jennifer Carver,Ash Hill,2024-05-19,2024-06-09,Closed,Standard,Medium,W260,0
CC-2025-16893,Kimberly Quill,Weybridge,"June 1, 2025",,Open,Appeal,Medium,W182,3
CC-2024-21570,Michelle Zamora,Northgate,2024-08-23,2024-11-01,Closed,Complex,Medium,W205,2
CC-2025-20895,Ronald Fowler,Ash Hill,"April 30, 2025","July 16, 2025",Closed,Complex,Medium,W256,2
CC-2023-18466,Jason Kessler,Northgate,09/19/2023,10/13/2023,Closed,Expedited,,W134,4
CC-2023-15468,Sandra Ashford,Northgate,2023-04-29,2023-05-24,Closed,routine,,W134,5
CC-2025-23810,Andrew Okonkwo,Weybridge,"March 1, 2025","June 3, 2025",Closed,Complex,Low,W179,3
CC-2023-17276,Robert Kessler,Northgate,2023-08-22,2023-12-04,Closed,Complex,,W166,6
CC-2024-11557,James Grady,Northgate,2024-06-28,2024-07-30,Closed,std,Low,W160,6
CC-2024-19312,Joshua Crowley,Calder Central,08/17/2024,10/23/2024,Closed,Complex,High,W181,6
CC-2023-22023,Andrew Grady,Weybridge,08/01/2023,10/26/2023,Closed,Review,,W171,3
CC-2023-17055,David Yeardley,Ash Hill,2023-07-01,2023-07-31,Closed,Standard,,W232,3
CC-2025-13222,Anthony Rasmussen,Weybridge,2025-01-21,2025-02-05,Closed,Expedited,Medium,W128,5
CC-2024-20389,Ronald Marsh,Calder Central,05/22/2024,06/16/2024,Closed,Standard,Low,W225,1
CC-2023-13403,Sandra Thorne,Calder Central,2023-02-03,2023-03-18,Closed,Complex,,W173,5
CC-2024-18035,Maria Grady,Calder Central,2024-10-16,2024-11-23,Closed,appeal,Low,W138,1
CC-2023-10679,Ashley Hollis,Ash Hill,2023-08-23,2023-10-14,Closed,Standard,,W181,6
CC-2025-22747,Susan Alvarez,Calder Central,2025-03-29,2025-04-20,Closed,Standard,Low,W199,0
CC-2025-17687,Richard Hollis,Calder Central,"August 24, 2025","July 1, 2024",Closed,Standard,Medium,W147,0
CC-2024-10945,Barbara Alvarez,Calder Central,01/26/2024,03/22/2024,Closed,Complex,,W143,3
CC-2023-11619,Anthony Sedgwick,Northgate,2023-07-30,2023-08-23,Closed,Review,,W173,5
CC-2023-21359,Brian Hollis,Ash Hill,2023-11-11,2023-12-28,Closed,complicated,,W223,5
CC-2025-18895,Ronald Delgado,Weybridge,2025-08-04,,Open,Complex,Low,W238,0
CC-2023-15315,Michael Bennett,Northgate,01/12/2023,01/24/2023,Closed,Standard,,W218,3
CC-2025-11451,David Whitlock,Calder Central,2025-03-07,2025-07-15,Closed,COMPLEX,Low,W127,1
CC-2023-15112,Maria Whitlock,Calder Central,"May 19, 2023","July 31, 2023",Closed,Standard,,W217,6
CC-2023-22893,George Underhill,Northgate,2023-09-14,2024-07-01,Closed,periodic review,,W250,4
CC-2023-19002,George Jarrett,Northgate,"April 21, 2023","September 19, 2023",Closed,Complex,,W187,5
cc-2023-22161,CAROL DANVERS,Ash Hill,06/09/2023,07/17/2023,Closed,Complex,,W194,9
CC-2023-12287,Joseph Quill,Ash Hill,2023-02-25,2023-04-08,Closed,rev,,W206,3
CC-2025-19306,Jason Jarrett,Northgate,2025-09-15,2025-11-05,Closed,Review,High,W226,1
CC-2023-17503,Timothy Carver,Weybridge,2023-09-05,2023-11-05,Closed,Complex,,W232,4
CC-2023-11671,Steven Iverson,Northgate,12/02/2023,01/08/2024,Closed,Standard,,W190,3
CC-2024-23982,Susan Alvarez,Weybridge,2024-02-25,2024-04-30,Closed,Standard,,W156,5
CC-2023-15326,Elizabeth Underhill,Ash Hill,2023-07-26,2023-08-07,Closed,Expedited,,W132,5
CC-2024-16866,Lisa Thorne,Northgate,2024-08-15,2024-09-19,Closed,Standard,Low,W230,6
CC-2023-14404,Margaret Kessler,Weybridge,2023-05-01,2023-05-30,Closed,Standard,,W217,2
CC-2024-11685,Stephanie Grady,Calder Central,2024-12-29,2024-07-01,Closed,Standard,Medium,W252,5
CC-2025-16766,Ronald Ashford,Northgate,11/25/2025,12/12/2025,Closed,exp,Medium,W243,3
CC-2023-23662,George Sedgwick,Calder Central,2023-06-06,2023-07-17,Closed,Standard,,W114,4
CC-2025-16152,Kimberly Iverson,Weybridge,2025-05-14,2025-06-24,Closed,periodic review,Medium,W189,6
CC-2023-21848,Timothy Okonkwo,Calder Central,2023-02-05,2023-02-27,Closed,routine,,W233,4
CC-2023-22260,Linda Sedgwick,Northgate,2023-10-07,2024-01-19,Closed,Standard case,,W213,4
CC-2023-15586,Jennifer Nakamura,Weybridge,11/10/2023,12/17/2023,Closed,Standard,,W140,3
CC-2023-14658,Paul Marsh,Weybridge,2023-05-17,2023-07-06,Closed,Review,,W124,6
CC-2024-16342,Charles Fowler,Calder Central,2024-05-15,2024-07-01,Closed,appeal,Medium,W145,2
CC-2025-12428,Anthony Zamora,Weybridge,06/23/2025,08/23/2025,Closed,STANDARD,High,W241,2
CC-2024-11907,Kenneth Grady,Weybridge,06/08/2024,07/01/2024,Closed,Expedited,Low,W134,4
CC-2025-18001,Edward Ellery,Weybridge,2025-02-24,2025-03-31,Closed,Expedited,Low,W118,4
CC-2025-22717,Paul Quill,Calder Central,"May 23, 2025","July 18, 2025",Closed,multi-agency,High,W149,4
CC-2023-21206,James Underhill,Northgate,06/22/2023,07/10/2023,Closed,12 month review,,W239,1
CC-2025-19993,Maria Ashford,Northgate,2025-08-23,2025-10-07,Closed,Standard,Medium,W108,4
CC-2023-16374,Kimberly Quill,Weybridge,2023-11-29,2024-03-19,Closed,Complex,,W146,1
CC-2024-14054,Melissa Danvers,Northgate,07/23/2024,08/08/2024,Closed,exp,Low,W165,5
CC-2024-10662,Patricia Lindquist,Ash Hill,"June 11, 2024","June 24, 2024",Closed,Standard,Low,W232,4
CC-2024-21628,Kimberly Fowler,Ash Hill,2024-10-08,2024-10-22,Closed,Expedited,Medium,W139,4
CC-2024-14090,Paul Alvarez,Weybridge,2024-02-10,2024-02-29,Closed,standard - no issues,,W153,5
CC-2024-16682,Charles Ellery,Northgate,04/06/2024,05/14/2024,Closed,Standard,Medium,W173,1
CC-2025-19357,Kevin Zamora,Weybridge,2025-04-06,2025-05-09,Closed,Standard,Medium,W130,4
CC-2023-13666,Sandra Yeardley,Calder Central,2023-08-25,2023-11-12,Closed,complex case,,W192,2
CC-2023-22248,Jennifer Nakamura,Calder Central,05/24/2023,06/12/2023,Closed,Standard,,W135,2
CC-2025-15199,Jessica Sedgwick,Northgate,08/30/2025,07/01/2024,Closed,Complex,Medium,W105,0
CC-2025-17222,Andrew Lindquist,Calder Central,"August 4, 2025","September 25, 2025",Closed,Complex,Low,W148,3
CC-2023-19711,Sarah Thorne,Ash Hill,02/04/2023,03/15/2023,Closed,Complex,,W168,8
CC-2025-21521,Daniel Grady,Calder Central,"March 6, 2025","April 26, 2025",Closed,Review,High,W106,1
CC-2024-19793,Ronald Vance,Weybridge,01/02/2024,01/11/2024,Closed,Expedited,,W220,3
CC 2024 14920,Anthony Yeardley,Calder Central,2024-07-01,2024-08-04,Closed,Standard,Low,W217,4
CC-2024-19239,Edward Thorne,Weybridge,"November 4, 2024","March 19, 2024",Closed,Standard,Low,W167,9
CC-2023-15802,Sarah Ashford,Ash Hill,2023-09-13,2023-10-18,Closed,Review,,W230,0
CC-2025-17963,Donna Fowler,Ash Hill,2025-04-03,2025-04-18,Closed,standard,Medium,W116,0
CC-2024-16793,Linda Carver,Ash Hill,"June 24, 2024","September 5, 2024",Closed,Complex,Low,W253,0
CC-2024-20990,Edward Kessler,Calder Central,2024-10-09,2024-07-01,Closed,Expedited,Low,W130,0
CC-2023-15178,BRIAN IVERSON,Calder Central,09/04/2023,09/26/2023,Closed,Standard,,W171,0
CC-2023-22548,Stephanie Alvarez,Calder Central,07/06/2023,08/18/2023,Closed,complex,,W167,5
CC-2023-20871,Sandra Yeardley,Calder Central,2023-09-08,2023-10-21,Closed,Standard,,W175,6
CC-2025-12924,Michelle Delgado,Northgate,2025-05-25,2025-07-06,Closed,rev,Low,W116,1
CC-2024-21998,Robert Zamora,Ash Hill,11/10/2024,12/11/2024,Closed,Complex,Low,W110,4
CC-2023-15124,Paul Lindquist,Northgate,2023-02-22,2023-04-05,Closed,Review,,W168,6
CC-2023-19194,Kimberly Yeardley,Weybridge,2023-04-07,2023-05-04,Closed,Expedited,,W233,4
CC-2023-19360,William Ashford,Weybridge,2023-10-05,2023-11-02,Closed,Complex,,W250,5
CC-2025-20491,Carol Zamora,Calder Central,03/11/2025,03/31/2025,Closed,Standard,Medium,W193,5
CC-2023-11805,Deborah Delgado,Weybridge,"September 3, 2023","July 1, 2024",Closed,Standard,,W243,6
CC-2025-13983,Richard Delgado,Northgate,12/20/2025,,Open,Standard,Medium,W200,5
CC-2025-18869,Donna Quill,Calder Central,07/18/2025,08/31/2025,Closed,Standard,Low,W236,5
CC-2024-23618,William Iverson,Weybridge,03/14/2024,03/25/2024,Closed,Expedited,Medium,W217,3
CC-2024-21681,Deborah Nakamura,Weybridge,11/07/2024,02/09/2025,Closed,Standard,Low,W127,2
CC-2025-23240,Ashley Whitlock,Ash Hill,2025-11-30,,Open,periodic review,Low,W146,3
CC-2023-19394,Steven Bennett,Northgate,"April 8, 2023","April 19, 2023",Closed,Standard,,W139,6
CC-2025-12802,Lisa Bennett,Calder Central,08/30/2025,09/18/2025,Closed,12 month review,Medium,W199,3
CC-2025-21751,Kevin Carver,Calder Central,2025-03-14,2025-04-02,Closed,Standard,Medium,W204,4
CC-2024-10717,Margaret Blackwood,Ash Hill,11/17/2024,12/15/2024,Closed,Standard,Low,W205,3
CC-2023-14700,William Sedgwick,Calder Central,10/23/2023,11/27/2023,Closed,Standard,,W114,6
CC-2025-19141,Margaret Thorne,Weybridge,2025-05-06,2025-06-02,Closed,expedite,Medium,W124,1
CC-2023-22720,William Grady,Ash Hill,2023-05-04,2024-07-01,Closed,Expedited,,W188,5
CC-2025-17285,Joseph Grady,Calder Central,03/21/2025,04/10/2025,Closed,standard - no issues,Low,W259,9
CC-2024-15239,Jeffrey Jarrett,Northgate,"August 21, 2024","November 7, 2024",Closed,complex case,Low,W167,4
CC-2025-20394,Carol Okonkwo,Northgate,2025-03-31,2025-04-24,Closed,Standard,Medium,W134,3
CC-2024-16193,Daniel Ashford,Ash Hill,2024-08-04,2024-10-01,Closed,Complex,Low,W195,3
CC-2023-22869,Susan Thorne,Calder Central,2023-01-15,2022-12-27,Closed,REVIEW,,W192,3
CC-2023-22627,Paul Lindquist,Northgate,2023-10-30,2023-11-11,Closed,exp,,W166,0
CC-2023-11676,Mark Zamora,Calder Central,2023-12-14,2024-01-24,Closed,std,,W154,1
CC-2024-19249,Linda Alvarez,Weybridge,2024-05-27,2024-06-18,Closed,Standard,Low,W171,4
CC-2025-15807,Michelle Blackwood,Calder Central,"November 27, 2025",,Open,Review,Low,W241,0
CC-2024-16321,Betty Vance,Calder Central,"June 4, 2024","July 21, 2024",Closed,Complex,Medium,W137,1
CC-2025-17441,Michelle Danvers,Northgate,2025-03-31,2025-04-21,Closed,Expedited,Low,W237,3
CC-2025-13555,Linda Delgado,Calder Central,11/08/2025,11/27/2025,Closed,Standard,Medium,W114,7
CC-2023-13081,Betty Crowley,Weybridge,08/23/2023,09/28/2023,Closed,complex,,W123,4
CC-2023-21002,Jennifer Nakamura,Ash Hill,2023-07-21,2023-09-01,Closed,Standard,,W215,2
CC-2023-22014,Margaret Bennett,Northgate,2023-03-15,2023-04-26,Closed,Appeal,,W241,3
CC-2023-18696,James Sedgwick,Northgate,06/04/2023,07/04/2023,Closed,Standard,,W199,1
CC-2024-11499,Ashley Vance,Weybridge,2024-05-30,2024-07-02,Closed,Standard,Low,W243,1
CC-2025-15145,Melissa Quill,Northgate,2025-12-27,,Open,Standard,Medium,W214,2
CC-2024-17934,Daniel Ellery,Northgate,"October 10, 2024","July 1, 2024",Closed,Complex (referred),Low,W216,2
CC-2025-10801,William Zamora,Northgate,08/29/2025,11/18/2025,Closed,Complex,Medium,W199,0
CC-2025-15637,Mark Lindquist,Northgate,2025-07-19,2025-08-20,Closed,Annual review,Medium,W188,3
CC-2025-21469,Jason Blackwood,Calder Central,"March 16, 2025","April 14, 2025",Closed,standard - no issues,Low,W137,2
CC-2024-14773,Margaret Fowler,Weybridge,11/20/2024,02/25/2025,Closed,Standard,Low,W113,4
CC-2024-13323,Patricia Vance,Calder Central,2024-05-17,2024-06-12,Closed,routine,Low,W102,5
CC-2024-11099,Ashley Crowley,Weybridge,"September 1, 2024","November 30, 2024",Closed,Review,Low,W173,1
CC-2024-17903,William Danvers,Northgate,2024-03-21,2024-04-29,Closed,multi-agency,Medium,W210,2
CC-2025-19565,Patricia Hollis,Northgate,05/25/2025,06/24/2025,Closed,Review,High,W256,3
CC-2023-19691,Maria Carver,Weybridge,2023-04-26,2023-05-25,Closed,Standard,,W187,4
CC-2023-16916,Kevin Yeardley,Northgate,2023-12-04,2024-01-31,Closed,Complex (referred),,W113,0
CC-2023-18982,Thomas Lindquist,Calder Central,01/14/2023,02/01/2023,Closed,Expedited,,W175,1
CC-2024-20455,Betty Bennett,Calder Central,2024-09-06,2024-11-04,Closed,Standard,Medium,W214,3
CC-2023-24064,Margaret Underhill,Northgate,2023-12-03,2024-01-08,Closed,Complex,,W259,2
CC-2023-18755,Jennifer Alvarez,Ash Hill,2023-12-04,2024-01-10,Closed,Standard,,W243,6
CC-2024-13818,Daniel Nakamura,Northgate,2024-10-13,2024-11-05,Closed,Review,Medium,W247,4
CC-2024-16670,Joseph Thorne,Calder Central,03/12/2024,04/17/2024,Closed,Appeal,Low,W204,3
CC-2023-22053,George Iverson,Calder Central,07/21/2023,09/30/2023,Closed,Appeal,,W237,1
CC-2025-12975,Joshua Carver,Northgate,08/14/2025,10/08/2025,Closed,Review,Low,W198,4
CC-2024-16178,Jason Fowler,Calder Central,2024-07-06,2024-07-20,Closed,Standard,Low,W242,8
CC-2024-20243,Timothy Whitlock,Calder Central,2024-01-04,2024-01-27,Closed,Standard case,,W233,3
CC-2024-17555,Robert Carver,Northgate,2024-09-05,2024-10-01,Closed,std,Medium,W238,3
CC-2023-15098,Steven Zamora,Calder Central,06/26/2023,07/01/2024,Closed,appeals,,W247,2
CC-2023-17844,Karen Thorne,Weybridge,"November 23, 2023","January 20, 2024",Closed,panel appeal,,W221,0
CC-2023-11268,Mark Bennett,Calder Central,2023-02-08,2023-04-04,Closed,Complex,,W183,2
CC-2025-23169,Michelle Ellery,Northgate,2025-05-21,2025-07-31,Closed,Review,Medium,W232,1
CC-2023-19999,Susan Grady,Calder Central,2023-08-05,2023-01-01,Closed,Review,,W190,5
CC-2024-12932,Betty Jarrett,Weybridge,2024-11-16,2025-01-10,Closed,Standard,Medium,W138,5
CC-2025-11057,Linda Hollis,Weybridge,2025-11-03,2025-12-06,Closed,Expedited,Medium,W195,6
CC-2025-22158,Linda Ashford,Northgate,2025-05-14,2025-06-21,Closed,Review,Medium,W164,1
CC-2025-21541,Stephanie Quill,Calder Central,12/17/2025,,Open,Complex,Medium,W228,6
CC-2024-12449,Andrew Iverson,Weybridge,2024-05-24,2024-07-02,Closed,STANDARD,Medium,W104,2
CC-2023-19318,Kenneth Fowler,Northgate,"June 28, 2023","July 15, 2023",Closed,Standard,,W259,2
CC-2024-16280,George Rasmussen,Northgate,2024-12-05,2024-12-21,Closed,Standard,Low,W207,0
CC-2024-17302,Deborah Zamora,Weybridge,2024-04-15,2024-05-09,Closed,Standard,Low,W136,0
CC-2024-19375,Joseph Danvers,Weybridge,2024-10-09,2025-01-23,Closed,routine,Medium,W222,2
CC-2024-19358,Nancy Hollis,Ash Hill,01/25/2024,03/01/2024,Closed,Standard,,W139,1
CC-2025-12927,Nancy Underhill,Calder Central,12/29/2025,,Open,cmplx,Low,W144,0
CC-2024-13445,Amanda Jarrett,Northgate,2024-02-04,2024-03-29,Closed,Standard,,W217,3
CC-2025-21568,Karen Alvarez,Weybridge,2025-10-08,,Open,Complex,Low,W115,4
CC-2023-13970,Susan Yeardley,Weybridge,2023-09-21,2023-10-03,Closed,Expedited,,W214,1
CC-2025-17605,Susan Bennett,Weybridge,2025-04-22,2024-07-01,Closed,standard,Medium,W177,1
CC-2025-12988,Maria Crowley,Calder Central,2025-03-09,2025-05-02,Closed,Complex,Medium,W176,1
CC-2023-24041,Donna Underhill,Weybridge,2023-04-11,2023-05-12,Closed,Standard case,,W232,6
CC-2023-23724,Melissa Fowler,Calder Central,06/19/2023,07/07/2023,Closed,Standard,,W176,3
CC-2023-20678,Timothy Ellery,Calder Central,2023-08-18,2023-10-11,Closed,Complex,,W109,3
CC-2024-15053,Betty Zamora,Northgate,"November 11, 2024","February 1, 2025",Closed,Appeal,Low,W164,4
CC-2025-14879,Stephanie Kessler,Northgate,2025-10-09,2024-07-01,Closed,standard - no issues,Medium,W183,0
CC-2023-17615,Timothy Kessler,Calder Central,2023-09-09,2023-11-01,Closed,Standard,,W224,2
CC-2024-19750,Anthony Bennett,Calder Central,2024-11-03,2024-11-25,Closed,review,Medium,W185,4
CC-2025-16627,Paul Nakamura,Calder Central,2025-11-19,,Open,Complex,High,W232,2
CC-2023-15727,Daniel Ellery,Northgate,12/25/2023,01/24/2024,Closed,Standard,,W185,1
CC-2023-20405,Ashley Ashford,Weybridge,2023-12-18,2023-07-31,Closed,Standard,,W217,1
CC-2025-15949,Kenneth Okonkwo,Ash Hill,2025-03-21,2025-06-16,Closed,Standard,Low,W251,4
CC-2024-11502,Timothy Crowley,Calder Central,2024-05-12,2024-06-01,Closed,Expedited,Low,W185,4
CC-2023-19662,Donna Ashford,Northgate,2023-05-28,2023-06-13,Closed,Standard,,W141,5
CC-2025-16013,Joshua Iverson,Weybridge,"October 19, 2025","December 14, 2025",Closed,Standard,Low,W128,3
